Country,Year,CBR,CDR,NetMigrations,CNMR,TPopulation1July,TFR,NetMigrations_smooth,D_UN,D_Y_UN,D_R_UN,D_UN_alt,D_Y_UN_alt,D_R_UN_alt,N_Y,N_M1,N_M2,N_R,FAT_Y,FAT_M1,FAT_M2,FAT_R,mu_Y,mu_M1,mu_M2,mu_R,MY,nu_t,N,p_y,p_m1,p_m2
Italy,2008,9.64,9.714,422.534,7.094,59561.684,1.4351,422.534,64.682,31.409,33.273,50.902,28.781,22.121,11359.9645,20532.619000000002,15635.056000000002,12034.044499999998,3.698,14.494000000000028,59.214999999999975,501.16,3.279727787914957e-4,7.028084821429126e-4,0.0038663171626514203,0.04213265059316192,0.7614740233576632,0.009640000000000001,59561.684,0.04270134280818123,0.047513279707859714,0.039254239281449166
Italy,2009,9.499,9.786,283.676,4.736,59904.01,1.4386,283.676,64.868,31.377,33.49,51.407,28.815,22.591,11400.7765,20368.037999999997,15966.585,12168.611000000003,3.665,14.147000000000048,59.76599999999996,508.624,3.226242476373936e-4,6.890012423646514e-4,0.003822563859061327,0.04226542456278935,0.7839039283017835,0.009499,59904.010500000004,0.045889178290653955,0.04653129911561714,0.03608010334699188
Italy,2010,9.348,9.689,274.387,4.561,60164.213,1.443,274.387,65.073,31.301,33.772,51.856,28.795,23.061,11408.262,20143.441999999995,16303.536000000002,12308.973000000002,3.365,13.37749999999994,58.462500000000034,507.704,2.9515533437568926e-4,6.567888374913648e-4,0.0036615531749588305,0.04172242830344399,0.8093719037689788,0.009348,60164.213,0.04816620956949726,0.05080203062042604,0.04004138581631556
Italy,2011,9.075,9.821,198.544,3.289,60367.88,1.4266,198.544,65.405,31.186,34.219,52.188,28.694,23.494,11382.085000000001,19904.816000000003,16592.111500000003,12488.866999999997,3.199,13.126999999999953,58.99699999999996,517.565,2.804108110420325e-4,6.516761137446101e-4,0.003618662847127148,0.0420477809155971,0.8335727142617144,0.009075,60367.87950000001,0.049873349067105874,0.04929699864476954,0.039588880165320896
Italy,2012,8.811,10.112,252.524,4.172,60531.515,1.416,252.524,65.941,31.099,34.842,52.334,28.549,23.785,11344.1995,19674.056999999997,16803.671499999997,12709.587000000003,2.968,12.802999999999997,58.793000000000006,537.516,2.6076066028324335e-4,6.432111706031342e-4,0.003543430864721467,0.043039612800744864,0.8541030200329296,0.008811,60531.515,0.04979921396426921,0.05211296031445375,0.046223525334584965
Italy,2013,8.432,9.869,158.09,2.606,60653.868,1.3797,158.09,66.552,31.025,35.527,52.36,28.382,23.978,11298.613999999998,19423.433,16993.943499999998,12937.878000000004,2.82,12.13799999999992,57.224000000000046,526.408,2.485851910485178e-4,6.169546016868774e-4,0.003405446244292508,0.0414181829826571,0.8749196653341351,0.008432,60653.868500000004,0.0487621215124084,0.04827388852639799,0.04179129748400526
Italy,2014,8.179,9.877,52.679,0.868,60664.171,1.3636,52.679,67.278,30.982,36.296,52.5,28.245,24.255,11235.848499999996,19099.126,17166.3615,13162.835499999997,2.638,11.576999999999998,56.51699999999994,528.437,2.3347996488772875e-4,5.960326374848359e-4,0.0033257142463725352,0.04084417862032706,0.8988035106946778,0.008179,60664.1715,0.049228647908628444,0.04744910389741596,0.04076096230763016
Italy,2015,7.917,10.671,39.389,0.65,60575.316,1.3445,39.389,67.918,30.928,36.99,52.662,28.118,24.543,11157.127500000002,18742.282,17332.057500000006,13343.849000000002,2.663,11.644499999999994,58.383500000000026,573.709,2.370092476772004e-4,6.096875846570149e-4,0.0034010410418072595,0.043585517725265206,0.9247570546638881,0.007917,60575.316000000006,0.049514395442898075,0.049265330034761426,0.04175871781364302
Italy,2016,7.725,10.231,84.568,1.398,60478.107,1.3359,84.568,68.383,30.818,37.566,52.9,27.984,24.916,11068.774500000001,18402.677499999998,17514.2385,13492.417,2.529,11.021999999999935,56.17100000000005,549.038,2.2667124669857895e-4,5.880820702623051e-4,0.0032408731623467107,0.04114539965192951,0.9517222969320633,0.007724999999999999,60478.1075,0.04963359216787657,0.05159023944362816,0.04203579500587337
Italy,2017,7.496,10.87,95.147,1.576,60390.318,1.317,95.147,68.728,30.665,38.063,53.3,27.861,25.439,10975.493500000002,18087.0765,17704.496,13623.252000000004,2.702,11.54200000000003,57.99800000000005,584.175,2.441101316139379e-4,6.271913421294282e-4,0.0033114771161760785,0.04329654205024941,0.9788478530513209,0.007496,60390.318,0.04914029948121171,0.0512495474541679,0.03967477054854532
Italy,2018,7.215,10.545,83.686,1.388,60277.498,1.2856,83.686,68.975,30.439,38.537,53.689,27.685,26.004,10858.1315,17781.5245,17890.826999999997,13747.015499999998,2.503,10.676999999999907,56.67000000000007,565.785,2.280535267047445e-4,5.90310988069294e-4,0.0032008818550948908,0.04153083272628296,1.0061469701318353,0.007215,60277.49849999999,0.05016404450241829,0.05137016722243666,0.03875485325140033
Italy,2019,6.978,10.709,46.634,0.776,60130.136,1.2591,46.634,69.272,30.163,39.109,54.038,27.449,26.59,10714.7585,17458.488999999998,18064.319,13892.569499999998,2.15,10.197999999999865,56.24000000000012,575.323,1.9800828531133557e-4,5.735166295780694e-4,0.003143510358688289,0.041850756624228734,1.034701170301737,0.006978,60130.136,0.051743652628723394,0.05181281754176921,0.038655501198071804
Italy,2020,6.81,12.525,85.281,1.423,59912.769,1.2418,85.281,69.489,29.864,39.625,54.169,27.165,27.005,10556.642999999998,17148.256499999996,18200.723500000007,14007.146,2.048,10.465000000000032,63.347999999999956,674.519,1.9113823237359946e-4,5.994218629115059e-4,0.0035068025536971505,0.04855250139292088,1.061374577642923,0.006809999999999999,59912.769,0.05278268531763924,0.054449284022231315,0.041565349137157696
Italy,2021,6.815,11.287,157.327,2.634,59729.35,1.2522,157.327,69.716,29.558,40.158,54.166,26.85,27.317,10402.4735,16910.799000000003,18282.9345,14133.143,2.051,10.533000000000015,62.809999999999945,598.759,1.9428524768716726e-4,6.142315400985527e-4,0.003450961715890026,0.042746680872748806,1.0811396019785935,0.006815000000000001,59729.350000000006,0.053087332851456615,0.055088721161535945,0.04393531502937245
Italy,2022,6.705,12.44,231.228,3.878,59619.115,1.24,231.228,69.936,29.272,40.664,54.139,26.551,27.588,10269.484999999999,16746.7275,18336.531,14266.371000000005,2.911,12.68999999999994,68.10400000000004,657.96,2.7983729062131235e-4,7.504080676495497e-4,0.003725003773327528,0.046554400532139245,1.0949321889903563,0.006705,59619.1145,0.05100352255163164,0.05399935814682682,0.04329019456641394
Italy,2023,6.464,11.15,150.189,2.524,59499.453,1.1977,150.189,70.162,28.951,41.211,54.06,26.211,27.849,10123.0995,16615.9775,18350.3325,14410.043499999998,1.819,8.919500000000085,56.16649999999993,596.542,1.771267010955272e-4,5.326115206687447e-4,0.0030630930136130944,0.04181455816619376,1.1043787523183635,0.006464,59499.453,0.051603800592532126,0.04788780113177325,0.039920089363031507
Italy,2024,6.483,11.198,95.246,1.605,59342.867,1.2058,95.246,70.684,28.654,42.031,54.12,25.873,28.247,9962.1715,16470.285500000005,18297.3615,14613.0485,1.843,8.70150000000001,55.72849999999994,598.219,1.820588644811799e-4,5.23682702386905e-4,0.0030369204481717122,0.041514031515588426,1.1109316532491191,0.006483,59342.86700000001,0.05381948026876537,0.04676561783975669,0.04219536369703361
Italy,2025,6.467,11.271,75.448,1.276,59146.26,1.214,75.448,71.438,28.41,43.028,54.3,25.57,28.73,9801.5025,16321.153499999997,18178.994,14844.609999999999,1.768,8.347000000000094,54.89099999999996,601.63,1.7747134748684058e-4,5.067914578651409e-4,0.002999940729159227,0.041170738603926484,1.1138302203946555,0.006467,59146.259999999995,0.05447319601845838,0.046077180683298226,0.044945322902922795
Italy,2026,6.442,11.36,58.272,0.989,58926.166,1.2193,58.272,72.226,28.138,44.089,54.538,25.248,29.29,9627.208999999999,16181.961000000001,18032.386000000002,15084.610499999999,1.699,8.024000000000001,54.02999999999997,605.648,1.7334077096853263e-4,4.916319180504002e-4,0.002972111658103852,0.040799185697704424,1.1143510974967743,0.006442,58926.16649999999,0.05648263691408551,0.04552712569733486,0.045966966429495285
Italy,2027,6.444,11.459,51.097,0.871,58688.779,1.2287,51.097,73.079,27.847,45.232,54.74,24.896,29.843,9442.577500000001,16055.63,17853.118499999997,15337.453000000001,1.635,7.742500000000064,53.11450000000002,610.045,1.6983115251782737e-4,4.7846487826784794e-4,0.002945505935820141,0.04044154802671239,1.1119537819444019,0.006444,58688.779,0.05845065967987165,0.04526041169707433,0.04761184775691958
Italy,2028,6.445,11.552,55.84,0.955,58445.833,1.2368,55.84,74.1,27.57,46.53,54.967,24.54,30.427,9255.303499999998,15955.274499999996,17614.937,15620.318000000001,1.569,7.4705000000000155,51.90149999999994,614.24,1.6616225813343864e-4,4.6528850004640213e-4,0.002907139164510668,0.04004837048237409,1.1040196770039905,0.006445,58445.833,0.05972460174724582,0.04438811685714023,0.05035306188411855
Italy,2029,6.444,11.665,56.897,0.978,58201.026,1.2424,56.897,75.267,27.315,47.952,55.317,24.206,31.111,9070.539499999999,15874.599999999999,17332.5495,15923.336999999996,1.51,7.238500000000045,50.64249999999993,619.546,1.6314970114162115e-4,4.5367442597117624e-4,0.0028749748012155776,0.03966282888735044,1.0918416527030603,0.006444,58201.026,0.060492770210290724,0.04325917099401831,0.05233949731707804
Italy,2030,6.462,11.754,43.722,0.755,57946.072,1.2493,43.722,76.596,27.096,49.499,55.821,23.909,31.912,8891.107,15800.9815,17011.891,16242.092500000006,1.448,6.997500000000059,49.049499999999966,623.601,1.5963769299499772e-4,4.4079850830887454e-4,0.0028299068178054224,0.039162708168520216,1.0766350811815075,0.006462,57946.07200000001,0.061085620101428255,0.041854442317412706,0.054004261174156853
Italy,2031,6.485,11.873,41.805,0.725,57680.12,1.2556,41.805,78.011,26.917,51.094,56.426,23.653,32.773,8721.7115,15726.668,16675.856499999998,16555.884,1.397,6.78550000000007,47.581500000000005,629.069,1.5712329184656084e-4,4.294353486838821e-4,0.0027969553766832864,0.03873078545760035,1.0603553467269735,0.006485,57680.119999999995,0.06115985072724919,0.041333620757672496,0.055347449435221546
Italy,2032,6.518,11.981,55.373,0.964,57416.501,1.2619,55.373,79.456,26.774,52.682,57.151,23.446,33.705,8566.237499999997,15659.412999999997,16335.293000000001,16855.5575,1.346,6.574000000000069,46.073999999999955,633.89,1.5432750785209992e-4,4.18016073080456e-4,0.0027629165554404933,0.03828789812733648,1.043161260259245,0.0065179999999999995,57416.50099999999,0.060777867068866204,0.04108569101605016,0.056406729223173725
Italy,2033,6.56,12.084,53.932,0.944,57156.448,1.2672,53.932,81.026,26.693,54.333,58.085,23.31,34.775,8427.923999999999,15567.728,16005.9265,17154.869,1.295,6.374500000000012,44.450500000000034,638.569,1.5117488862525705e-4,4.070714528060543e-4,0.002721132703282398,0.037884774799053667,1.0281478774552073,0.00656,57156.447499999995,0.05996456980792298,0.04169461821844766,0.05741122896050882
Italy,2034,6.619,12.206,48.645,0.855,56890.916,1.274,48.645,82.658,26.661,55.997,59.195,23.236,35.959,8303.8805,15447.281,15698.8805,17440.874500000005,1.254,6.202499999999986,42.88149999999996,644.099,1.4879109019018207e-4,3.984203732233751e-4,0.0026791013940992395,0.03754613340387502,1.01628762369248,0.006619,56890.91650000001,0.059458061795822935,0.04265217930339601,0.05798864726777906
Italy,2035,6.672,12.328,47.672,0.842,56620.006,1.2786,47.672,84.307,26.661,57.646,60.455,23.211,37.244,8190.499,15323.393500000002,15397.085500000001,17709.027499999993,1.211,6.0405000000000655,41.325500000000034,649.459,1.458354320007375e-4,3.910396917101505e-4,0.0026323851563810575,0.037237754333935474,1.0048091175104261,0.006672,56620.0055,0.05921890312462963,0.04254895699042436,0.05845863944808019
Italy,2036,6.74,12.468,52.745,0.936,56348.694,1.2857,52.745,86.063,26.713,59.35,61.78,23.226,38.553,8089.908000000001,15196.0335,15088.704000000005,17974.0485,1.174,5.8969999999999345,39.763000000000034,655.712,1.4333681012597646e-4,3.84836426735366e-4,0.002582501733850866,0.03702699089489811,0.9929370055679336,0.00674,56348.694,0.05873095608338366,0.04276101354898978,0.06000241650083692
Italy,2037,6.8,12.598,47.131,0.841,56074.676,1.2912,47.131,87.895,26.813,61.083,63.133,23.279,39.854,8001.8895,15068.556,14774.989,18229.241500000004,1.136,5.758000000000038,38.12199999999996,661.417,1.4042186882718563e-4,3.7891466875221343e-4,0.002526525803674056,0.03679844304414779,0.9805179076216726,0.0068,56074.67600000001,0.05810370392345633,0.0420441373204396,0.06060806277331746
Italy,2038,6.852,12.733,49.312,0.884,55796.258,1.2964,49.312,89.81,26.983,62.827,64.611,23.401,41.21,7931.9375,14943.237,14452.663000000002,18468.420499999997,1.101,5.606499999999983,36.50049999999999,667.255,1.3759250237084628e-4,3.720661754185326e-4,0.0024704248510777228,0.036603552594330374,0.9671708345387283,0.0068520000000000005,55796.258,0.05662096183057767,0.041284591566172736,0.061450108690571534
Italy,2039,6.889,12.879,41.436,0.746,55511.313,1.3001,48,91.852,27.241,64.611,66.172,23.595,42.578,7881.954499999999,14821.541000000005,14112.8705,18694.947500000002,1.068,5.445500000000038,34.88849999999991,673.542,1.346455389997715e-4,3.644123425198997e-4,0.0024139841910103283,0.03646992984592268,0.9521864494386917,0.006889,55511.31350000001,0.05462668123166658,0.03954845401715812,0.06198760196387323
Italy,2040,6.911,13.018,48,0.869,55221.168,1.3034,48,93.935,27.555,66.38,67.77,23.837,43.933,7846.004500000001,14695.656,13778.434999999998,18901.071999999996,1.034,5.27900000000011,33.26699999999994,679.295,1.3118573572075304e-4,3.5617079222734725e-4,0.0023572100374618997,0.03633575328307287,0.9375855695043486,0.006911,55221.167499999996,0.05310290583363534,0.03961536034603295,0.06294461410940495
Italy,2041,6.925,13.17,53.831,0.98,54931.947,1.3073,53.831,95.869,27.867,68.002,69.423,24.104,45.319,7815.267500000001,14573.707000000004,13471.5715,19071.40100000001,1.003,5.123000000000047,31.797000000000025,685.555,1.278357665994201e-4,3.4860641811430853e-4,0.0023077366914312134,0.036270694064336674,0.924375074920883,0.006925,54931.947000000015,0.052528721457845144,0.039657813501996514,0.062261358778227964
Italy,2042,6.932,13.33,46.833,0.857,54635.957,1.312,46.833,97.614,28.164,69.449,71.097,24.385,46.712,7786.813999999999,14451.102999999996,13196.782500000001,19201.258000000005,0.973,4.9769999999999754,30.462000000000103,691.91,1.244998971564313e-4,3.415054248037218e-4,0.002261206125803519,0.0362799775433383,0.9132024385958639,0.006932000000000001,54635.957500000004,0.05223989538477106,0.03929876980537692,0.06065036707885266
Italy,2043,6.932,13.529,36.741,0.676,54323.772,1.3182,48,99.232,28.483,70.749,72.809,24.706,48.103,7766.447500000001,14311.2585,12955.3315,19290.734500000002,0.948,4.858000000000061,29.355000000000018,699.786,1.217442717907478e-4,3.361681111815522e-4,0.0022244058352859884,0.03644479960635911,0.9052545239120655,0.006932000000000001,54323.77200000001,0.05113194656890461,0.039435222168854034,0.059255235690214195
Italy,2044,6.905,13.687,49.029,0.908,54004.348,1.3223,49.029,100.688,28.81,71.878,74.552,25.058,49.495,7752.575000000001,14162.971000000001,12746.6425,19342.159499999994,0.916,4.716499999999883,28.199500000000057,705.34,1.1794324238977987e-4,3.2956570521033374e-4,0.002176671434459246,0.036563667391721136,0.8999977829510488,0.0069050000000000005,54004.348,0.04996649313086841,0.040573800386597636,0.05875200072340861
Italy,2045,6.873,13.869,45.042,0.839,53680.471,1.3273,45.042,101.959,29.113,72.846,76.241,25.406,50.835,7738.197499999999,14014.357,12565.5225,19362.3935,0.887,4.595000000000027,27.20799999999997,711.806,1.144135980625792e-4,3.24437577398134e-4,0.0021345228753375622,0.03680075122945813,0.8966178398338218,0.006873000000000001,53680.470499999996,0.049617370203319716,0.04050868873515329,0.05708447411183009
Italy,2046,6.818,14.075,48.885,0.916,53346.082,1.33,48.885,103.136,29.407,73.73,77.785,25.737,52.049,7722.537,13863.449000000002,12397.793500000002,19362.302,0.862,4.485500000000002,26.32249999999999,719.191,1.1139545094319446e-4,3.200646308639063e-4,0.002094819375795952,0.03714370333399123,0.8942791580940644,0.006817999999999999,53346.0815,0.04920938601903081,0.041107804508547584,0.05710116295354951
Italy,2047,6.766,14.274,41.714,0.787,52998.855,1.3346,41.714,104.206,29.683,74.523,79.145,26.04,53.105,7703.7880000000005,13712.792000000001,12240.830999999998,19341.443999999996,0.834,4.36850000000004,25.432500000000005,725.865,1.0799559781973203e-4,0.00031510917665582635,0.0020513730931233853,0.037488569282722685,0.8926578190641262,0.006766,52998.854999999996,0.04905830654213768,0.040888604807432956,0.05633156314702323
Italy,2048,6.714,14.482,48.919,0.929,52640.785,1.3408,48.919,105.073,29.925,75.148,80.308,26.311,53.997,7681.4975,13552.9985,12116.2805,19290.008500000004,0.807,4.250999999999976,24.63900000000001,732.624,1.0475366144551226e-4,3.100025144405294e-4,0.0020128535391102133,0.037878454162988046,0.8939926098272645,0.006714,52640.785,0.0489782185685796,0.0424260291026074,0.0556899129209447
Italy,2049,6.651,14.698,45.797,0.876,52273.385,1.3447,45.797,105.759,30.136,75.624,81.271,26.549,54.722,7655.974499999999,13378.029500000002,12027.065499999999,19212.3155,0.781,4.135499999999865,23.9285000000001,739.467,1.0167288344492724e-4,3.051354281489713e-4,0.0019749047572809246,0.03833419772728456,0.8990162190926546,0.006651,52273.384999999995,0.04879984157190717,0.04364247225696945,0.0542058151455804
Italy,2050,6.588,14.923,42.787,0.825,51891.098,1.3487,42.787,106.281,30.312,75.969,82.063,26.753,55.31,7625.089499999999,13191.4375,11964.106500000002,19110.465000000004,0.755,4.022500000000036,23.286499999999933,746.298,9.861579345646986e-5,3.0067955822642156e-4,0.0019361747052928193,0.0388447712093839,0.9069600261533287,0.006588,51891.0985,0.04891696809857458,0.044839455644794544,0.05317473829173044
Italy,2051,6.532,15.152,50.514,0.981,51499.509,1.3537,50.514,106.637,30.453,76.184,82.741,26.932,55.809,7589.803000000001,13000.5865,11922.121000000001,18986.998499999998,0.731,3.9125000000000227,22.703499999999963,752.996,9.586772719192347e-5,2.965939079800835e-4,0.0018976343950131136,0.039402285606341854,0.9170448579377555,0.006532,51499.509000000005,0.04898410115736988,0.04631494144607055,0.05267778712952783
Italy,2052,6.478,15.385,53.759,1.052,51102.077,1.3578,53.759,106.816,30.558,76.258,83.293,27.082,56.211,7550.571,12808.639,11900.3755,18842.491000000005,0.708,3.8105000000000473,22.185500000000047,759.478,9.328305359177305e-5,2.931021611986542e-4,0.0018608685484738869,0.03999989782481944,0.9290897729259135,0.006477999999999999,51102.07650000001,0.04903128833541541,0.04723123985998644,0.05146683373721864
Italy,2053,6.419,15.617,48.285,0.953,50692.374,1.3589,48.285,107.054,30.654,76.4,83.653,27.19,56.463,7504.9755,12615.8225,11866.874,18704.702000000005,0.685,3.708500000000072,21.61349999999993,765.642,9.072161562350716e-5,2.8953115159230207e-4,0.0018162031945966688,0.04063379942705027,0.940634191706486,0.006418999999999999,50692.374,0.04939159290780786,0.0476496940114792,0.052285386209325886
Italy,2054,6.381,15.829,51.236,1.019,50271.519,1.363,51.236,107.353,30.74,76.612,83.844,27.255,56.589,7452.859999999999,12426.624,11817.841999999999,18574.193,0.664,3.59699999999998,20.964000000000055,770.543,8.847463925764982e-5,2.8511815222511094e-4,0.0017665983476356163,0.0411951497543238,0.9510098639823655,0.006381,50271.51899999999,0.04995613090195981,0.04849125282905674,0.05391689829132793
Italy,2055,6.356,16.049,48.771,0.979,49842.494,1.3672,48.771,107.539,30.793,76.746,83.879,27.282,56.597,7395.172500000001,12247.125,11768.8945,18431.301999999996,0.643,3.486499999999978,20.36850000000004,775.404,8.627560426467157e-5,2.805669504444633e-4,0.0017235380198855291,0.041746308978268934,0.9609516110923992,0.006356,49842.494,0.05052694868332399,0.0483923690588852,0.053303536700185894
Italy,2056,6.346,16.257,41.526,0.841,49401.283,1.3722,41.526,107.641,30.813,76.829,83.777,27.271,56.506,7330.853,12078.9485,11712.691499999999,18278.789999999994,0.624,3.3764999999999645,19.7885,779.307,8.437937046093245e-5,2.7569735754309397e-4,0.0016814238584601127,0.04228171183999916,0.9696780725573918,0.006346,49401.282999999996,0.051384327671058466,0.047874253502270994,0.052913760670044364
Italy,2057,6.339,16.456,46.324,0.946,48952.794,1.3763,46.324,107.615,30.796,76.819,83.538,27.225,56.313,7261.3364999999985,11923.879000000003,11654.718,18112.860500000003,0.607,3.2674999999999272,19.265500000000088,782.408,8.280073273874131e-5,2.705119572287213e-4,0.0016448397023007127,0.042804146226309306,0.9774267249776686,0.006339,48952.79400000001,0.052117295618531866,0.04803317382609907,0.052839967050869345
Italy,2058,6.339,16.618,41.728,0.86,48499.94,1.3787,41.728,107.385,30.734,76.65,83.355,27.173,56.182,7187.699500000001,11784.9395,11601.519,17925.7825,0.587,3.1560000000000628,18.78699999999992,783.456,8.083911274460288e-5,2.6467896898316916e-4,0.0016119652144307498,0.043254128744601106,0.9844360253185857,0.006339,48499.940500000004,0.05279493123146098,0.04703781891496868,0.051076762317715296
Italy,2059,6.352,16.764,41.628,0.866,48042.232,1.3817,41.628,106.92,30.625,76.296,83.24,27.12,56.12,7110.323,11659.192000000001,11558.5445,17714.172,0.57,3.0480000000001155,18.392999999999915,783.36,7.930214667432882e-5,2.5863518433846144e-4,0.0015853958434235995,0.043700184357363475,0.9913675407352412,0.006352,48042.231499999994,0.05354677418776346,0.04660232851055372,0.04945793064304777
Italy,2060,6.382,16.89,43.106,0.906,47584.459,1.3861,43.106,106.356,30.493,75.862,83.065,27.052,56.013,7031.614499999999,11543.579,11515.865,17493.400999999994,0.554,2.9470000000001164,18.052999999999884,782.162,7.791488516063195e-5,2.527619409647012e-4,0.0015618748537067002,0.044154589895593205,0.9975991847935549,0.006382,47584.4595,0.0541128752425173,0.046361018965379606,0.048895301777226584
Italy,2061,6.41,16.986,40.648,0.863,47127.113,1.388,40.648,105.756,30.353,75.402,82.857,26.975,55.882,6952.226999999999,11437.212000000001,11467.206500000002,17270.466999999993,0.539,2.850500000000011,17.721499999999992,779.404,7.665380404457613e-5,2.4693381489397794e-4,0.0015388770187910324,0.04455417217040873,1.0026225359816712,0.00641,47127.11249999999,0.05459128702163635,0.04574225943227807,0.04853881018881301
